bpmnElementType,bpmnProcessId,completed,created,duration,elementId,endPosition,ended,flowScopeKey,key,partition,startPosition,version,workflowInstanceKey,workflowKey
SERVICE_TASK,process,true,1551053977563,4193,ServiceTask_0kt6c5i,4295978008,1551053981756,588,591,0,4295353504,1,588,1
SERVICE_TASK,process,true,1551053977586,4170,ServiceTask_0kt6c5i,4295978272,1551053981756,603,606,0,4295363128,1,603,1
SERVICE_TASK,process,true,1551053977577,4179,ServiceTask_0kt6c5i,4295978536,1551053981756,598,601,0,4295359920,1,598,1
SERVICE_TASK,process,true,1551053977592,4166,ServiceTask_0kt6c5i,4295982280,1551053981758,608,611,0,4295366336,1,608,1
END_EVENT,process,true,1551053981757,2,EndEvent_0crvjrk,4295983344,1551053981759,588,1133,0,4295979880,1,588,1
END_EVENT,process,true,1551053981757,2,EndEvent_0crvjrk,4295984208,1551053981759,603,1134,0,4295980480,1,603,1
END_EVENT,process,true,1551053981757,2,EndEvent_0crvjrk,4295984464,1551053981759,598,1135,0,4295980736,1,598,1
PROCESS,process,true,1551053977562,4198,process,4295986560,1551053981760,-1,588,0,4295351736,1,588,1
SERVICE_TASK,process,true,1551053977598,4162,ServiceTask_0kt6c5i,4295987752,1551053981760,613,616,0,4295369544,1,613,1
PROCESS,process,true,1551053977584,4176,process,4295988016,1551053981760,-1,603,0,4295361360,1,603,1
PROCESS,process,true,1551053977576,4184,process,4295988264,1551053981760,-1,598,0,4295358152,1,598,1
END_EVENT,process,true,1551053981759,2,EndEvent_0crvjrk,4295989560,1551053981761,608,1137,0,4295984968,1,608,1
SERVICE_TASK,process,true,1551053977604,4157,ServiceTask_0kt6c5i,4295989816,1551053981761,618,621,0,4295372752,1,618,1
SERVICE_TASK,process,true,1551053977610,4151,ServiceTask_0kt6c5i,4295990080,1551053981761,623,626,0,4295375960,1,623,1
PROCESS,process,true,1551053977590,4173,process,4295991920,1551053981763,-1,608,0,4295364568,1,608,1
END_EVENT,process,true,1551053981761,2,EndEvent_0crvjrk,4295993792,1551053981763,613,1139,0,4295990344,1,613,1
SERVICE_TASK,process,true,1551053977616,4153,ServiceTask_0kt6c5i,4295996224,1551053981769,628,631,0,4295379168,1,628,1
END_EVENT,process,true,1551053981762,7,EndEvent_0crvjrk,4295996488,1551053981769,618,1142,0,4295992168,1,618,1
END_EVENT,process,true,1551053981762,9,EndEvent_0crvjrk,4295998120,1551053981771,623,1143,0,4295992424,1,623,1
PROCESS,process,true,1551053977597,4174,process,4295998376,1551053981771,-1,613,0,4295367776,1,613,1
PROCESS,process,true,1551053977603,4170,process,4296000696,1551053981773,-1,618,0,4295370984,1,618,1
SERVICE_TASK,process,true,1551053977621,4152,ServiceTask_0kt6c5i,4296000944,1551053981773,633,636,0,4295382376,1,633,1
SERVICE_TASK,process,true,1551053977643,4130,ServiceTask_0kt6c5i,4296001208,1551053981773,643,646,0,4295388792,1,643,1
SERVICE_TASK,process,true,1551053977631,4142,ServiceTask_0kt6c5i,4296001472,1551053981773,638,641,0,4295385584,1,638,1
SERVICE_TASK,process,true,1551053977650,4123,ServiceTask_0kt6c5i,4296001736,1551053981773,648,651,0,4295392000,1,648,1
PROCESS,process,true,1551053977609,4164,process,4296002000,1551053981773,-1,623,0,4295374192,1,623,1
END_EVENT,process,true,1551053981773,2,EndEvent_0crvjrk,4296005472,1551053981775,628,1145,0,4296000440,1,628,1
SERVICE_TASK,process,true,1551053977657,4119,ServiceTask_0kt6c5i,4296008032,1551053981776,653,656,0,4295395208,1,653,1
PROCESS,process,true,1551053977615,4162,process,4296008552,1551053981777,-1,628,0,4295377400,1,628,1
END_EVENT,process,true,1551053981775,2,EndEvent_0crvjrk,4296008800,1551053981777,633,1150,0,4296004104,1,633,1
END_EVENT,process,true,1551053981775,2,EndEvent_0crvjrk,4296009056,1551053981777,643,1151,0,4296004360,1,643,1
END_EVENT,process,true,1551053981775,2,EndEvent_0crvjrk,4296009312,1551053981777,638,1152,0,4296004616,1,638,1
END_EVENT,process,true,1551053981775,2,EndEvent_0crvjrk,4296009832,1551053981777,648,1153,0,4296005216,1,648,1
PROCESS,process,true,1551053977620,4158,process,4296011336,1551053981778,-1,633,0,4295380608,1,633,1
PROCESS,process,true,1551053977641,4137,process,4296011584,1551053981778,-1,643,0,4295387024,1,643,1
PROCESS,process,true,1551053977628,4150,process,4296011832,1551053981778,-1,638,0,4295383816,1,638,1
PROCESS,process,true,1551053977648,4130,process,4296012336,1551053981778,-1,648,0,4295390232,1,648,1
END_EVENT,process,true,1551053981778,0,EndEvent_0crvjrk,4296012840,1551053981778,653,1155,0,4296010832,1,653,1
PROCESS,process,true,1551053977656,4123,process,4296013344,1551053981779,-1,653,0,4295393440,1,653,1
SERVICE_TASK,process,true,1551053977664,4117,ServiceTask_0kt6c5i,4296014488,1551053981781,658,661,0,4295398416,1,658,1
END_EVENT,process,true,1551053981781,0,EndEvent_0crvjrk,4296015784,1551053981781,658,1157,0,4296015016,1,658,1
PROCESS,process,true,1551053977663,4119,process,4296016288,1551053981782,-1,658,0,4295396648,1,658,1
SERVICE_TASK,process,true,1551053977672,4111,ServiceTask_0kt6c5i,4296019224,1551053981783,663,666,0,4295401624,1,663,1
SERVICE_TASK,process,true,1551053977678,4105,ServiceTask_0kt6c5i,4296019488,1551053981783,668,671,0,4295404832,1,668,1
SERVICE_TASK,process,true,1551053977684,4099,ServiceTask_0kt6c5i,4296019752,1551053981783,673,676,0,4295408040,1,673,1
END_EVENT,process,true,1551053981784,1,EndEvent_0crvjrk,4296023112,1551053981785,663,1161,0,4296020808,1,663,1
END_EVENT,process,true,1551053981784,1,EndEvent_0crvjrk,4296023368,1551053981785,668,1162,0,4296021064,1,668,1
END_EVENT,process,true,1551053981784,2,EndEvent_0crvjrk,4296023624,1551053981786,673,1163,0,4296021320,1,673,1
PROCESS,process,true,1551053977670,4115,process,4296024624,1551053981785,-1,663,0,4295399856,1,663,1
PROCESS,process,true,1551053977677,4109,process,4296024872,1551053981786,-1,668,0,4295403064,1,668,1
PROCESS,process,true,1551053977683,4103,process,4296025120,1551053981786,-1,673,0,4295406272,1,673,1
SERVICE_TASK,process,true,1551053977690,4105,ServiceTask_0kt6c5i,4296041944,1551053981795,678,681,0,4295411248,1,678,1
SERVICE_TASK,process,true,1551053977697,4099,ServiceTask_0kt6c5i,4296043528,1551053981796,683,686,0,4295414456,1,683,1
SERVICE_TASK,process,true,1551053977701,4095,ServiceTask_0kt6c5i,4296043792,1551053981796,688,691,0,4295417664,1,688,1
SERVICE_TASK,process,true,1551053977707,4089,ServiceTask_0kt6c5i,4296044056,1551053981796,693,696,0,4295420872,1,693,1
SERVICE_TASK,process,true,1551053977712,4084,ServiceTask_0kt6c5i,4296044320,1551053981796,698,701,0,4295424080,1,698,1
END_EVENT,process,true,1551053981797,8,EndEvent_0crvjrk,4296052040,1551053981805,678,1166,0,4296044584,1,678,1
SERVICE_TASK,process,true,1551053977724,4085,ServiceTask_0kt6c5i,4296053064,1551053981809,708,711,0,4295430496,1,708,1
SERVICE_TASK,process,true,1551053977718,4091,ServiceTask_0kt6c5i,4296053328,1551053981809,703,706,0,4295427288,1,703,1
SERVICE_TASK,process,true,1551053977732,4077,ServiceTask_0kt6c5i,4296053592,1551053981809,713,716,0,4295433704,1,713,1
SERVICE_TASK,process,true,1551053977738,4071,ServiceTask_0kt6c5i,4296053856,1551053981809,718,721,0,4295436912,1,718,1
END_EVENT,process,true,1551053981803,13,EndEvent_0crvjrk,4296055200,1551053981816,683,1171,0,4296047304,1,683,1
END_EVENT,process,true,1551053981803,13,EndEvent_0crvjrk,4296055456,1551053981816,688,1172,0,4296047560,1,688,1
END_EVENT,process,true,1551053981803,13,EndEvent_0crvjrk,4296055712,1551053981816,693,1173,0,4296047816,1,693,1
END_EVENT,process,true,1551053981804,12,EndEvent_0crvjrk,4296057024,1551053981816,698,1174,0,4296049448,1,698,1
PROCESS,process,true,1551053977689,4128,process,4296057280,1551053981817,-1,678,0,4295409480,1,678,1
PROCESS,process,true,1551053977696,4123,process,4296061680,1551053981819,-1,683,0,4295412688,1,683,1
PROCESS,process,true,1551053977700,4119,process,4296061928,1551053981819,-1,688,0,4295415896,1,688,1
PROCESS,process,true,1551053977706,4113,process,4296062176,1551053981819,-1,693,0,4295419104,1,693,1
PROCESS,process,true,1551053977711,4108,process,4296063448,1551053981819,-1,698,0,4295422312,1,698,1
SERVICE_TASK,process,true,1551053977744,4075,ServiceTask_0kt6c5i,4296064040,1551053981819,723,726,0,4295440120,1,723,1
SERVICE_TASK,process,true,1551053977750,4070,ServiceTask_0kt6c5i,4296064568,1551053981820,728,731,0,4295443328,1,728,1
SERVICE_TASK,process,true,1551053977756,4065,ServiceTask_0kt6c5i,4296066384,1551053981821,733,736,0,4295446536,1,733,1
END_EVENT,process,true,1551053981817,4,EndEvent_0crvjrk,4296066912,1551053981821,708,1179,0,4296059248,1,708,1
END_EVENT,process,true,1551053981818,3,EndEvent_0crvjrk,4296067168,1551053981821,703,1180,0,4296059504,1,703,1
END_EVENT,process,true,1551053981818,3,EndEvent_0crvjrk,4296067424,1551053981821,713,1181,0,4296059760,1,713,1
END_EVENT,process,true,1551053981818,3,EndEvent_0crvjrk,4296067680,1551053981821,718,1182,0,4296060016,1,718,1
SERVICE_TASK,process,true,1551053977762,4059,ServiceTask_0kt6c5i,4296067936,1551053981821,738,741,0,4295449744,1,738,1
PROCESS,process,true,1551053977723,4099,process,4296071000,1551053981822,-1,708,0,4295428728,1,708,1
PROCESS,process,true,1551053977717,4105,process,4296071248,1551053981822,-1,703,0,4295425520,1,703,1
PROCESS,process,true,1551053977730,4092,process,4296071496,1551053981822,-1,713,0,4295431936,1,713,1
PROCESS,process,true,1551053977737,4085,process,4296071744,1551053981822,-1,718,0,4295435144,1,718,1
END_EVENT,process,true,1551053981821,2,EndEvent_0crvjrk,4296073272,1551053981823,723,1185,0,4296068200,1,723,1
END_EVENT,process,true,1551053981821,2,EndEvent_0crvjrk,4296073784,1551053981823,728,1187,0,4296068720,1,728,1
END_EVENT,process,true,1551053981822,1,EndEvent_0crvjrk,4296074544,1551053981823,733,1189,0,4296070488,1,733,1
END_EVENT,process,true,1551053981822,1,EndEvent_0crvjrk,4296075048,1551053981823,738,1190,0,4296071992,1,738,1
PROCESS,process,true,1551053977743,4081,process,4296075304,1551053981824,-1,723,0,4295438352,1,723,1
PROCESS,process,true,1551053977749,4075,process,4296075800,1551053981824,-1,728,0,4295441560,1,728,1
PROCESS,process,true,1551053977754,4070,process,4296076296,1551053981824,-1,733,0,4295444768,1,733,1
PROCESS,process,true,1551053977761,4063,process,4296076544,1551053981824,-1,738,0,4295447976,1,738,1
SERVICE_TASK,process,true,1551053977767,4064,ServiceTask_0kt6c5i,4296078584,1551053981831,743,746,0,4295452952,1,743,1
SERVICE_TASK,process,true,1551053977775,4056,ServiceTask_0kt6c5i,4296078848,1551053981831,748,751,0,4295456160,1,748,1
END_EVENT,process,true,1551053981832,0,EndEvent_0crvjrk,4296081176,1551053981832,743,1193,0,4296079640,1,743,1
END_EVENT,process,true,1551053981832,0,EndEvent_0crvjrk,4296081432,1551053981832,748,1194,0,4296079896,1,748,1
PROCESS,process,true,1551053977766,4067,process,4296082184,1551053981833,-1,743,0,4295451184,1,743,1
PROCESS,process,true,1551053977774,4059,process,4296082432,1551053981833,-1,748,0,4295454392,1,748,1
SERVICE_TASK,process,true,1551053977779,4059,ServiceTask_0kt6c5i,4296083576,1551053981838,753,756,0,4295459368,1,753,1
SERVICE_TASK,process,true,1551053977786,4053,ServiceTask_0kt6c5i,4296086408,1551053981839,758,761,0,4295462576,1,758,1
SERVICE_TASK,process,true,1551053977792,4047,ServiceTask_0kt6c5i,4296086672,1551053981839,763,766,0,4295465784,1,763,1
END_EVENT,process,true,1551053981839,1,EndEvent_0crvjrk,4296087720,1551053981840,753,1196,0,4296085368,1,753,1
PROCESS,process,true,1551053977778,4062,process,4296089248,1551053981840,-1,753,0,4295457600,1,753,1
END_EVENT,process,true,1551053981840,1,EndEvent_0crvjrk,4296090008,1551053981841,758,1199,0,4296087976,1,758,1
END_EVENT,process,true,1551053981840,1,EndEvent_0crvjrk,4296090264,1551053981841,763,1200,0,4296088232,1,763,1
PROCESS,process,true,1551053977784,4057,process,4296091016,1551053981841,-1,758,0,4295460808,1,758,1
PROCESS,process,true,1551053977791,4050,process,4296091264,1551053981841,-1,763,0,4295464016,1,763,1
SERVICE_TASK,process,true,1551053977797,4048,ServiceTask_0kt6c5i,4296092408,1551053981845,768,771,0,4295468992,1,768,1
END_EVENT,process,true,1551053981846,11,EndEvent_0crvjrk,4296103992,1551053981857,768,1202,0,4296092936,1,768,1
SERVICE_TASK,process,true,1551053977802,4055,ServiceTask_0kt6c5i,4296104248,1551053981857,773,776,0,4295472200,1,773,1
SERVICE_TASK,process,true,1551053977817,4041,ServiceTask_0kt6c5i,4296105200,1551053981858,783,786,0,4295478616,1,783,1
PROCESS,process,true,1551053977796,4063,process,4296106768,1551053981859,-1,768,0,4295467224,1,768,1
SERVICE_TASK,process,true,1551053977812,4048,ServiceTask_0kt6c5i,4296107272,1551053981860,778,781,0,4295475408,1,778,1
SERVICE_TASK,process,true,1551053977822,4038,ServiceTask_0kt6c5i,4296107536,1551053981860,788,791,0,4295481824,1,788,1
END_EVENT,process,true,1551053981859,4,EndEvent_0crvjrk,4296110120,1551053981863,773,1206,0,4296107016,1,773,1
END_EVENT,process,true,1551053981860,4,EndEvent_0crvjrk,4296110888,1551053981864,783,1207,0,4296107800,1,783,1
PROCESS,process,true,1551053977801,4064,process,4296112440,1551053981865,-1,773,0,4295470432,1,773,1
END_EVENT,process,true,1551053981861,4,EndEvent_0crvjrk,4296112688,1551053981865,778,1210,0,4296109352,1,778,1
END_EVENT,process,true,1551053981863,2,EndEvent_0crvjrk,4296113288,1551053981865,788,1211,0,4296109608,1,788,1
PROCESS,process,true,1551053977816,4049,process,4296113544,1551053981865,-1,783,0,4295476848,1,783,1
PROCESS,process,true,1551053977811,4055,process,4296114552,1551053981866,-1,778,0,4295473640,1,778,1
SERVICE_TASK,process,true,1551053977828,4038,ServiceTask_0kt6c5i,4296114800,1551053981866,793,796,0,4295485032,1,793,1
PROCESS,process,true,1551053977820,4046,process,4296115064,1551053981866,-1,788,0,4295480056,1,788,1
END_EVENT,process,true,1551053981867,1,EndEvent_0crvjrk,4296116344,1551053981868,793,1213,0,4296115576,1,793,1
PROCESS,process,true,1551053977827,4041,process,4296117136,1551053981868,-1,793,0,4295483264,1,793,1
SERVICE_TASK,process,true,1551053977834,4035,ServiceTask_0kt6c5i,4296117992,1551053981869,798,801,0,4295488240,1,798,1
END_EVENT,process,true,1551053981869,1,EndEvent_0crvjrk,4296119288,1551053981870,798,1215,0,4296118520,1,798,1
PROCESS,process,true,1551053977832,4039,process,4296119792,1551053981871,-1,798,0,4295486472,1,798,1
SERVICE_TASK,process,true,1551053977840,4032,ServiceTask_0kt6c5i,4296120936,1551053981872,803,806,0,4295491448,1,803,1
END_EVENT,process,true,1551053981872,1,EndEvent_0crvjrk,4296122232,1551053981873,803,1217,0,4296121464,1,803,1
PROCESS,process,true,1551053977839,4035,process,4296122736,1551053981874,-1,803,0,4295489680,1,803,1
SERVICE_TASK,process,true,1551053977844,4032,ServiceTask_0kt6c5i,4296125408,1551053981876,808,811,0,4295494656,1,808,1
SERVICE_TASK,process,true,1551053977850,4027,ServiceTask_0kt6c5i,4296125936,1551053981877,813,816,0,4295497864,1,813,1
SERVICE_TASK,process,true,1551053977860,4017,ServiceTask_0kt6c5i,4296126464,1551053981877,818,821,0,4295501072,1,818,1
END_EVENT,process,true,1551053981878,2,EndEvent_0crvjrk,4296130832,1551053981880,808,1220,0,4296126992,1,808,1
SERVICE_TASK,process,true,1551053977871,4012,ServiceTask_0kt6c5i,4296131376,1551053981883,823,826,0,4295504280,1,823,1
END_EVENT,process,true,1551053981878,5,EndEvent_0crvjrk,4296132160,1551053981883,813,1222,0,4296127800,1,813,1
SERVICE_TASK,process,true,1551053977876,4008,ServiceTask_0kt6c5i,4296133560,1551053981884,828,831,0,4295507488,1,828,1
END_EVENT,process,true,1551053981878,6,EndEvent_0crvjrk,4296133824,1551053981884,818,1223,0,4296128944,1,818,1
PROCESS,process,true,1551053977843,4042,process,4296134328,1551053981885,-1,808,0,4295492888,1,808,1
PROCESS,process,true,1551053977849,4036,process,4296135952,1551053981885,-1,813,0,4295496096,1,813,1
SERVICE_TASK,process,true,1551053977883,4002,ServiceTask_0kt6c5i,4296136200,1551053981885,833,836,0,4295510696,1,833,1
PROCESS,process,true,1551053977859,4027,process,4296137240,1551053981886,-1,818,0,4295499304,1,818,1
SERVICE_TASK,process,true,1551053977888,3998,ServiceTask_0kt6c5i,4296138040,1551053981886,838,841,0,4295513904,1,838,1
END_EVENT,process,true,1551053981885,2,EndEvent_0crvjrk,4296139680,1551053981887,823,1225,0,4296135184,1,823,1
END_EVENT,process,true,1551053981886,2,EndEvent_0crvjrk,4296141216,1551053981888,828,1227,0,4296136984,1,828,1
SERVICE_TASK,process,true,1551053977900,3988,ServiceTask_0kt6c5i,4296141728,1551053981888,848,851,0,4295520320,1,848,1
PROCESS,process,true,1551053977870,4018,process,4296142248,1551053981888,-1,823,0,4295502512,1,823,1
END_EVENT,process,true,1551053981887,1,EndEvent_0crvjrk,4296142920,1551053981888,833,1229,0,4296138816,1,833,1
PROCESS,process,true,1551053977875,4014,process,4296144272,1551053981889,-1,828,0,4295505720,1,828,1
END_EVENT,process,true,1551053981887,3,EndEvent_0crvjrk,4296145904,1551053981890,838,1231,0,4296140712,1,838,1
PROCESS,process,true,1551053977882,4009,process,4296146160,1551053981891,-1,833,0,4295508928,1,833,1
SERVICE_TASK,process,true,1551053977906,3986,ServiceTask_0kt6c5i,4296148192,1551053981892,853,856,0,4295523528,1,853,1
SERVICE_TASK,process,true,1551053977894,3999,ServiceTask_0kt6c5i,4296148744,1551053981893,843,846,0,4295517112,1,843,1
PROCESS,process,true,1551053977887,4007,process,4296150144,1551053981894,-1,838,0,4295512136,1,838,1
END_EVENT,process,true,1551053981889,7,EndEvent_0crvjrk,4296151792,1551053981896,848,1234,0,4296145648,1,848,1
SERVICE_TASK,process,true,1551053977917,3979,ServiceTask_0kt6c5i,4296152824,1551053981896,863,866,0,4295529944,1,863,1
SERVICE_TASK,process,true,1551053977913,3983,ServiceTask_0kt6c5i,4296153088,1551053981896,858,861,0,4295526736,1,858,1
SERVICE_TASK,process,true,1551053977932,3965,ServiceTask_0kt6c5i,4296154144,1551053981897,873,876,0,4295536360,1,873,1
PROCESS,process,true,1551053977899,3999,process,4296155536,1551053981898,-1,848,0,4295518552,1,848,1
END_EVENT,process,true,1551053981896,3,EndEvent_0crvjrk,4296157704,1551053981899,853,1238,0,4296152048,1,853,1
END_EVENT,process,true,1551053981895,4,EndEvent_0crvjrk,4296158216,1551053981899,843,1239,0,4296152568,1,843,1
SERVICE_TASK,process,true,1551053977925,3974,ServiceTask_0kt6c5i,4296158984,1551053981899,868,871,0,4295533152,1,868,1
PROCESS,process,true,1551053977903,3997,process,4296160776,1551053981900,-1,853,0,4295521760,1,853,1
PROCESS,process,true,1551053977892,4008,process,4296161280,1551053981900,-1,843,0,4295515344,1,843,1
END_EVENT,process,true,1551053981898,2,EndEvent_0crvjrk,4296161528,1551053981900,863,1243,0,4296156736,1,863,1
END_EVENT,process,true,1551053981898,2,EndEvent_0crvjrk,4296161784,1551053981900,858,1244,0,4296156992,1,858,1
END_EVENT,process,true,1551053981898,3,EndEvent_0crvjrk,4296162760,1551053981901,873,1246,0,4296157960,1,873,1
PROCESS,process,true,1551053977916,3987,process,4296164552,1551053981903,-1,863,0,4295528176,1,863,1
PROCESS,process,true,1551053977912,3991,process,4296164800,1551053981903,-1,858,0,4295524968,1,858,1
PROCESS,process,true,1551053977930,3974,process,4296165568,1551053981904,-1,873,0,4295534592,1,873,1
SERVICE_TASK,process,true,1551053977937,3967,ServiceTask_0kt6c5i,4296166104,1551053981904,878,881,0,4295539568,1,878,1
END_EVENT,process,true,1551053981901,4,EndEvent_0crvjrk,4296166368,1551053981905,868,1248,0,4296162328,1,868,1
PROCESS,process,true,1551053977923,3982,process,4296168000,1551053981905,-1,868,0,4295531384,1,868,1
SERVICE_TASK,process,true,1551053977943,3962,ServiceTask_0kt6c5i,4296168248,1551053981905,883,886,0,4295542776,1,883,1
END_EVENT,process,true,1551053981905,2,EndEvent_0crvjrk,4296169912,1551053981907,878,1251,0,4296167744,1,878,1
PROCESS,process,true,1551053977936,3971,process,4296170928,1551053981907,-1,878,0,4295537800,1,878,1
END_EVENT,process,true,1551053981907,0,EndEvent_0crvjrk,4296171176,1551053981907,883,1254,0,4296169656,1,883,1
PROCESS,process,true,1551053977941,3966,process,4296171680,1551053981907,-1,883,0,4295541008,1,883,1
